ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
central_Schloss_pe2_heating_plant_transformer,transformer,546.4,0,491.76,0,26.44,0.0,1004.72,26.44,999,4666814.49
central_Schloss_wc2_heating_plant_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
central_Schloss_p2g_electrolysis_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Schloss_p2g_methanization_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Schloss_p2g_fuelcell_transformer,transformer,285.59,0,114.24,142.8,21.15,0.0,10152.92,21.15,9999999,416965.09
central_Kommende_ng_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Kommende_pe_chp_transformer,transformer,0.0,0,0.0,0.0,0.0,0,0.0,0.0,9999999,0
central_Kommende_wc_chp_transformer,transformer,834.65,0,292.13,500.79,13.93,0.0,10653.39,13.93,9999999,10129551.52
central_gchp_freiflaeche_K_heatpump_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Kommende_ng2_heating_plant_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
central_Kommende_pe2_heating_plant_transformer,transformer,12.63,0,11.37,0,1.03,0.0,39.27,1.03,999,107891.02
central_Kommende_wc2_heating_plant_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
central_Kommende_p2g_electrolysis_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Kommende_p2g_methanization_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,9999999,0
central_Kommende_p2g_fuelcell_transformer,transformer,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999999,0.0
01Schloss_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
01Schloss_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
01Schloss_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
02Nebengebaeude_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
02Nebengebaeude_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
02Nebengebaeude_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
03Kommende1B_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
03Kommende1B_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
03Kommende1B_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
05Kommende3_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
05Kommende3_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
05Kommende3_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
06Kommende4_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
06Kommende4_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
06Kommende4_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
07Kommende5_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
07Kommende5_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
07Kommende5_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
08Kommende6_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
08Kommende6_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
08Kommende6_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
09Kommende7_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
09Kommende7_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
09Kommende7_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
10Kommende8_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,999,0
10Kommende8_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,999,0
